trip_id,driver_id,driver_trip_number,duration_minutes,distance_miles,average_speed_mph,max_speed_mph,harsh_braking_events,harsh_acceleration_events,sharp_cornering_events,phone_usage_seconds,speeding_percent,night_driving,rush_hour,time_of_day,start_zone,end_zone,data_quality_score,gps_accuracy_avg
trip_012960,33bc7da452a519ff,3,10.6,7.11,38.2,61.3,0,2,0,0,0.122,0,1,evening_commute,zone_37.87_-122.43,zone_37.83_-122.4,0.9636550237058261,29.72429931024855
trip_012961,33bc7da452a519ff,4,25.7,22.67,36.5,47.6,1,3,0,0,0.041,0,1,morning_commute,zone_37.54_-122.44,zone_37.5_-122.46,0.9479557893483335,16.742920995547276
trip_012962,33bc7da452a519ff,5,57.7,27.53,42.4,44.3,5,2,2,0,0.071,0,1,morning_commute,zone_37.85_-122.36,zone_37.91_-122.29,0.9907617787788305,13.699304090725558
trip_012963,33bc7da452a519ff,6,20.5,16.29,31.7,46.5,2,1,0,35,0.032,1,0,early_morning,zone_37.54_-122.52,zone_37.5_-122.54,0.8106989873277042,10.704221915414353
trip_012964,33bc7da452a519ff,7,45.0,25.36,34.6,44.4,0,3,2,0,0.143,0,1,evening_commute,zone_37.78_-122.22,zone_37.87_-122.19,0.9681834406705931,12.51665818025505
trip_012965,33bc7da452a519ff,8,53.7,29.24,40.2,62.1,4,2,0,0,0.058,0,1,morning_commute,zone_37.73_-122.21,zone_37.69_-122.21,0.980689755268364,24.32851588986358
trip_012966,33bc7da452a519ff,9,20.1,13.5,35.7,51.0,0,1,2,4,0.181,0,1,morning_commute,zone_37.56_-122.24,zone_37.54_-122.23,0.9381070389963199,7.429433697068982
trip_012967,33bc7da452a519ff,10,12.6,8.09,45.8,51.7,1,0,1,0,0.009,1,0,night,zone_37.6_-122.54,zone_37.7_-122.61,0.8488481957929402,8.204506264785644
trip_012968,33bc7da452a519ff,11,26.5,15.46,38.0,40.3,1,1,0,0,0.101,1,0,early_morning,zone_37.52_-122.49,zone_37.46_-122.55,0.9465743312812075,18.59353931369978
trip_012969,33bc7da452a519ff,12,31.3,19.94,28.2,30.5,0,1,1,0,0.115,0,1,morning_commute,zone_37.71_-122.43,zone_37.8_-122.52,0.9918892529789249,8.047494660470344
trip_012970,33bc7da452a519ff,13,11.6,5.17,35.4,50.2,1,0,0,0,0.032,0,1,morning_commute,zone_37.5_-122.36,zone_37.55_-122.42,0.9570126658777485,28.329879917509892
trip_012971,33bc7da452a519ff,14,18.5,7.96,35.1,46.2,0,0,0,0,0.159,0,1,morning_commute,zone_37.69_-122.58,zone_37.75_-122.52,0.8146136701599334,22.494820861026014
trip_012972,33bc7da452a519ff,15,23.9,15.82,36.4,55.2,0,1,1,0,0.036,0,1,morning_commute,zone_37.9_-122.31,zone_37.88_-122.26,0.9341479291596089,11.93020515561472
trip_012973,33bc7da452a519ff,16,48.6,15.05,35.1,50.6,3,2,1,0,0.187,0,1,evening_commute,zone_37.59_-122.27,zone_37.57_-122.3,0.8511675326993482,16.750681906766456
trip_012974,33bc7da452a519ff,17,41.1,26.43,32.6,38.1,6,2,2,0,0.043,0,0,midday,zone_37.81_-122.22,zone_37.72_-122.3,0.9570050446942904,27.52995741219552
trip_012975,33bc7da452a519ff,18,5.5,4.68,43.3,49.1,3,3,1,0,0.141,0,0,midday,zone_37.55_-122.57,zone_37.57_-122.66,0.866571969883479,12.24716042108701
trip_012976,33bc7da452a519ff,19,28.0,11.65,38.0,63.7,0,0,1,0,0.064,0,1,evening_commute,zone_37.51_-122.33,zone_37.44_-122.37,0.9937215621411424,19.67424621197928
trip_012977,33bc7da452a519ff,20,21.0,17.05,48.4,57.8,0,0,0,0,0.08,0,1,morning_commute,zone_37.79_-122.38,zone_37.71_-122.43,0.979790660255198,16.8439891044124
trip_012978,33bc7da452a519ff,21,67.4,36.26,28.7,36.6,2,0,2,0,0.047,0,0,midday,zone_37.89_-122.32,zone_37.8_-122.25,0.9706451099443112,16.007356437429653
trip_016286,34440ca20861b85a,1,11.1,6.32,40.4,44.5,1,0,0,0,0.076,0,1,evening_commute,zone_37.81_-122.22,zone_37.71_-122.16,0.9010138590267615,17.202873713950304
trip_016287,34440ca20861b85a,2,44.7,40.42,44.4,56.5,4,1,3,0,0.095,0,1,evening_commute,zone_37.52_-122.47,zone_37.59_-122.42,0.8234094135205735,28.68982455324893
trip_016288,34440ca20861b85a,3,38.7,12.13,26.5,46.9,1,1,1,0,0.064,0,1,evening_commute,zone_37.79_-122.29,zone_37.75_-122.32,0.73623102404459,7.371594932698764
trip_016289,34440ca20861b85a,4,33.1,27.69,34.9,42.3,0,1,1,0,0.026,0,1,morning_commute,zone_37.9_-122.48,zone_37.98_-122.56,0.8941286056652027,8.779355256015462
trip_016290,34440ca20861b85a,5,8.8,5.57,45.8,64.6,0,0,0,0,0.165,0,0,midday,zone_37.87_-122.22,zone_37.93_-122.17,0.766059597476699,14.61531186735537
trip_016291,34440ca20861b85a,6,32.3,16.56,32.3,43.8,2,0,0,20,0.082,0,1,evening_commute,zone_37.75_-122.42,zone_37.67_-122.39,0.9514427227339202,14.774134749824366
trip_016292,34440ca20861b85a,7,41.1,37.28,43.4,49.0,0,3,3,0,0.069,1,0,night,zone_37.64_-122.5,zone_37.63_-122.44,0.9755108971635529,17.70927591239374
trip_016293,34440ca20861b85a,8,13.4,9.62,38.0,72.1,1,2,0,10,0.076,0,1,evening_commute,zone_37.73_-122.26,zone_37.7_-122.17,0.8921885439329882,25.018993536273385
trip_016294,34440ca20861b85a,9,31.4,14.99,35.8,41.2,3,1,2,45,0.075,1,0,early_morning,zone_37.88_-122.39,zone_37.89_-122.38,0.916209651520373,10.493262483480878
trip_016295,34440ca20861b85a,10,38.6,11.94,49.6,55.6,3,2,1,0,0.046,0,1,evening_commute,zone_37.83_-122.35,zone_37.81_-122.43,0.9598328608747865,24.1812877989175
trip_009252,34571c918481a1c6,1,21.6,17.67,36.1,53.8,2,2,1,26,0.099,1,0,night,zone_37.6_-122.31,zone_37.52_-122.4,0.8010938400930264,7.704229541792212
trip_009253,34571c918481a1c6,2,19.5,12.33,35.5,41.3,0,1,0,0,0.159,0,1,evening_commute,zone_37.59_-122.35,zone_37.62_-122.3,0.9756122840681268,14.490659508591014
trip_009254,34571c918481a1c6,3,6.9,4.84,42.3,50.0,0,0,0,24,0.051,1,0,early_morning,zone_37.79_-122.49,zone_37.82_-122.56,0.9565926590190792,20.5627251971101
trip_009255,34571c918481a1c6,4,40.8,36.33,36.3,38.7,1,0,1,0,0.106,1,0,night,zone_37.51_-122.26,zone_37.58_-122.31,0.8801635588292738,6.818055049993138
trip_009256,34571c918481a1c6,5,10.8,8.46,40.8,47.2,0,2,1,0,0.131,0,0,midday,zone_37.54_-122.23,zone_37.61_-122.24,0.7240282798845323,19.977518430831804
trip_009257,34571c918481a1c6,6,47.1,23.8,36.0,37.9,2,3,2,0,0.122,0,0,midday,zone_37.57_-122.47,zone_37.64_-122.37,0.8272017220749749,15.636257090550906
trip_009258,34571c918481a1c6,7,15.2,8.38,49.9,62.0,0,0,1,0,0.043,0,0,midday,zone_37.87_-122.57,zone_37.89_-122.55,0.9460859275310181,14.21612088182837
trip_009259,34571c918481a1c6,8,55.9,30.45,39.2,39.8,1,3,0,0,0.143,0,1,evening_commute,zone_37.56_-122.55,zone_37.47_-122.57,0.971134837345601,9.12015129838467
trip_009260,34571c918481a1c6,9,57.2,39.08,39.8,49.2,2,2,1,0,0.097,0,1,evening_commute,zone_37.55_-122.28,zone_37.59_-122.36,0.8793055142782933,7.4086508373299536
trip_009261,34571c918481a1c6,10,18.1,16.64,47.3,59.5,1,0,0,0,0.079,0,1,morning_commute,zone_37.54_-122.36,zone_37.53_-122.36,0.8219846065352496,9.431603172694556
trip_009262,34571c918481a1c6,11,20.1,12.77,44.1,51.0,0,0,1,0,0.073,1,0,night,zone_37.76_-122.59,zone_37.82_-122.65,0.9669467721839194,11.576561071305612
trip_014485,345f3ea388d46cf0,1,23.9,13.68,37.6,51.7,2,2,0,19,0.224,0,0,midday,zone_37.65_-122.48,zone_37.73_-122.5,0.9701636775841166,10.929932849994756
trip_014486,345f3ea388d46cf0,2,14.1,1.08,23.1,32.7,1,0,0,0,0.061,0,0,midday,zone_37.76_-122.33,zone_37.75_-122.36,0.9998114546900969,12.98179704440909
trip_014487,345f3ea388d46cf0,3,46.3,16.55,26.7,36.8,3,1,0,0,0.108,0,1,morning_commute,zone_37.81_-122.36,zone_37.74_-122.41,0.9964293659103131,7.726957191991099
trip_014488,345f3ea388d46cf0,4,48.1,8.97,27.1,32.7,3,2,3,0,0.071,0,1,morning_commute,zone_37.83_-122.54,zone_37.91_-122.56,0.9917119158772195,10.155846793806825
trip_014489,345f3ea388d46cf0,5,14.7,-0.87,26.3,31.3,0,0,0,47,0.082,0,1,morning_commute,zone_37.59_-122.38,zone_37.63_-122.4,0.9660979122314255,11.332084248971203
trip_014490,345f3ea388d46cf0,6,38.2,9.34,25.9,27.1,1,2,1,0,0.082,0,1,morning_commute,zone_37.59_-122.55,zone_37.61_-122.63,0.8979913724578579,6.764697035390811
trip_014491,345f3ea388d46cf0,7,17.3,6.62,22.3,22.9,1,0,0,0,0.093,0,1,evening_commute,zone_37.64_-122.29,zone_37.72_-122.27,0.8546436310578435,15.583719211719584
trip_014492,345f3ea388d46cf0,8,33.5,25.03,26.5,43.0,1,1,0,0,0.078,0,1,evening_commute,zone_37.53_-122.35,zone_37.62_-122.35,0.9876160548555568,7.084277466636287
trip_014493,345f3ea388d46cf0,9,10.4,4.71,23.3,32.4,1,0,0,0,0.075,0,1,morning_commute,zone_37.69_-122.4,zone_37.67_-122.35,0.9781723931845051,11.076606116284394
trip_014494,345f3ea388d46cf0,10,36.6,24.12,33.0,41.7,3,1,0,0,0.121,0,0,midday,zone_37.72_-122.3,zone_37.68_-122.35,0.9664109542154014,16.840470253698413
trip_014495,345f3ea388d46cf0,11,29.2,19.81,19.2,26.3,0,4,0,18,0.149,1,0,early_morning,zone_37.67_-122.51,zone_37.65_-122.47,0.8073979970521085,22.596170783890383
trip_014496,345f3ea388d46cf0,12,26.3,5.82,30.0,31.8,4,1,1,19,0.043,0,1,evening_commute,zone_37.89_-122.32,zone_37.92_-122.26,0.8053568958429488,18.616166723482003
trip_014497,345f3ea388d46cf0,13,10.3,3.42,24.6,48.1,1,0,1,0,0.106,0,0,midday,zone_37.85_-122.37,zone_37.89_-122.4,0.9296922793815513,14.87052099710678
trip_014498,345f3ea388d46cf0,14,28.6,13.55,34.6,49.4,2,1,2,0,0.152,0,1,morning_commute,zone_37.66_-122.47,zone_37.65_-122.38,0.9789084526269423,14.054109434517482
trip_014499,345f3ea388d46cf0,15,23.0,6.89,29.9,33.9,0,1,0,0,0.11,1,0,early_morning,zone_37.6_-122.29,zone_37.64_-122.19,0.9455090365614657,11.592951207089627
trip_014500,345f3ea388d46cf0,16,23.5,10.37,27.2,31.7,2,1,1,0,0.1,1,0,night,zone_37.61_-122.31,zone_37.52_-122.25,0.9891783771167234,17.35338894375579
trip_014501,345f3ea388d46cf0,17,30.1,14.78,26.6,27.8,0,1,0,0,0.19,1,0,night,zone_37.61_-122.27,zone_37.71_-122.33,0.9533492029328717,33.38100803215191
trip_014502,345f3ea388d46cf0,18,12.9,1.79,23.7,27.6,1,1,1,0,0.176,1,0,night,zone_37.85_-122.48,zone_37.78_-122.49,0.9477627592993784,34.59277174556136
trip_014503,345f3ea388d46cf0,19,29.2,0.58,29.4,30.5,1,2,1,0,0.004,0,1,evening_commute,zone_37.51_-122.35,zone_37.55_-122.28,0.7339975512446697,33.56908519644944
trip_014504,345f3ea388d46cf0,20,33.6,12.36,19.9,27.6,1,1,1,0,0.034,0,1,evening_commute,zone_37.73_-122.4,zone_37.64_-122.48,0.8163479482573752,10.91222209143488
trip_017268,346ed4df1c85258b,1,36.8,16.04,35.1,47.9,2,1,0,0,0.059,1,0,night,zone_37.65_-122.36,zone_37.58_-122.31,0.9368781334658505,7.869951097347148
trip_017269,346ed4df1c85258b,2,8.0,4.81,32.7,55.5,0,0,0,34,0.072,1,0,night,zone_37.77_-122.49,zone_37.77_-122.54,0.9753718298986135,15.646529735011597
trip_017270,346ed4df1c85258b,3,21.3,16.1,31.6,33.5,1,3,0,0,0.059,0,1,morning_commute,zone_37.88_-122.26,zone_37.86_-122.28,0.8342779049519694,6.978329576084814
trip_017271,346ed4df1c85258b,4,9.0,4.75,31.8,37.6,1,0,0,0,0.002,0,1,morning_commute,zone_37.6_-122.53,zone_37.69_-122.53,0.9871449696010443,8.984810614595853
trip_017272,346ed4df1c85258b,5,51.2,25.29,33.0,46.7,1,1,2,0,0.118,0,1,evening_commute,zone_37.81_-122.45,zone_37.8_-122.44,0.8752093570577447,6.524376070079528
trip_017273,346ed4df1c85258b,6,10.2,2.92,32.3,38.5,0,0,0,0,0.084,1,0,early_morning,zone_37.8_-122.27,zone_37.85_-122.28,0.9960811979408198,12.94025723138158
trip_017274,346ed4df1c85258b,7,30.5,27.04,28.1,34.8,0,0,0,0,0.019,0,1,morning_commute,zone_37.69_-122.48,zone_37.62_-122.44,0.8373890256329611,14.796289015262374
trip_017275,346ed4df1c85258b,8,29.1,11.18,32.0,42.9,0,0,0,0,0.04,0,0,midday,zone_37.58_-122.28,zone_37.53_-122.22,0.8241264086690894,9.86212361096796
trip_017276,346ed4df1c85258b,9,20.9,12.23,29.9,31.5,3,1,1,0,0.082,0,1,evening_commute,zone_37.84_-122.26,zone_37.88_-122.24,0.971916963995778,10.504859034252533
trip_017277,346ed4df1c85258b,10,28.0,18.75,34.5,36.8,3,1,0,0,0.021,0,1,morning_commute,zone_37.89_-122.24,zone_37.81_-122.22,0.8440229808858429,10.051059996947878
trip_017278,346ed4df1c85258b,11,7.4,4.21,24.7,37.2,0,1,1,0,0.069,0,1,evening_commute,zone_37.59_-122.44,zone_37.57_-122.53,0.8810902622545724,22.716961553692666
trip_017279,346ed4df1c85258b,12,27.0,15.39,33.1,38.0,4,0,0,0,0.023,1,0,early_morning,zone_37.64_-122.22,zone_37.63_-122.21,0.9064301075520387,20.745440965213042
trip_017280,346ed4df1c85258b,13,25.4,20.4,27.5,32.1,0,2,1,0,0.073,1,0,night,zone_37.57_-122.51,zone_37.48_-122.5,0.8501761638941266,9.177607329651465
trip_017281,346ed4df1c85258b,14,19.6,10.04,25.5,29.4,0,1,0,0,0.102,0,1,evening_commute,zone_37.86_-122.46,zone_37.85_-122.51,0.9081531797030857,9.024440085209703
trip_017282,346ed4df1c85258b,15,34.8,14.02,35.0,41.2,1,4,0,0,0.049,0,1,evening_commute,zone_37.59_-122.35,zone_37.62_-122.28,0.9930969195442532,14.932362200052387
trip_017283,346ed4df1c85258b,16,24.0,11.69,25.9,49.9,2,0,1,0,0.128,0,1,evening_commute,zone_37.87_-122.3,zone_37.82_-122.25,0.8781190777574378,7.9654797089596645
trip_017479,347fba65410a722c,1,66.0,27.33,31.1,36.8,12,9,7,0,0.254,0,1,morning_commute,zone_37.81_-122.38,zone_37.88_-122.47,0.9956811113257171,9.386856383271306
trip_017480,347fba65410a722c,2,16.0,5.94,23.9,33.3,1,3,0,10,0.279,0,0,midday,zone_37.56_-122.6,zone_37.55_-122.66,0.9388412155194803,11.532955919234745
trip_017481,347fba65410a722c,3,6.8,3.05,35.2,53.6,0,3,0,0,0.533,1,0,early_morning,zone_37.87_-122.33,zone_37.78_-122.3,0.7659095825335637,5.345748252001033
trip_017482,347fba65410a722c,4,41.6,31.52,24.6,41.8,7,5,3,0,0.309,0,1,evening_commute,zone_37.82_-122.45,zone_37.76_-122.45,0.9844972655236874,9.34595047826211
trip_017483,347fba65410a722c,5,18.9,7.58,24.2,32.6,2,5,4,95,0.165,0,1,evening_commute,zone_37.66_-122.45,zone_37.62_-122.54,0.9264636477004677,13.890767708925697
trip_017484,347fba65410a722c,6,11.4,4.66,26.8,43.9,2,0,1,0,0.523,0,1,evening_commute,zone_37.62_-122.3,zone_37.68_-122.28,0.9280856539042484,15.556796711940695
trip_017485,347fba65410a722c,7,30.0,14.5,36.2,69.7,4,1,3,2,0.088,0,0,midday,zone_37.54_-122.2,zone_37.51_-122.18,0.9342140464808479,16.81576454353162
trip_017486,347fba65410a722c,8,21.7,12.21,23.8,29.7,3,4,3,0,0.355,0,1,morning_commute,zone_37.79_-122.34,zone_37.84_-122.44,0.9274194566435675,7.469651020702866
trip_017487,347fba65410a722c,9,49.3,7.45,26.4,43.1,7,4,10,0,0.568,0,0,midday,zone_37.74_-122.28,zone_37.75_-122.32,0.9011374708023734,14.191720066312696
trip_017488,347fba65410a722c,10,25.2,16.0,23.8,30.1,2,1,1,0,0.106,0,1,morning_commute,zone_37.85_-122.43,zone_37.91_-122.4,0.8286834206526417,27.07066422994894
trip_017489,347fba65410a722c,11,27.5,10.17,31.8,37.2,3,1,6,0,0.471,0,0,midday,zone_37.52_-122.31,zone_37.53_-122.37,0.8525924939040922,13.796888189620374
trip_017490,347fba65410a722c,12,27.7,8.48,32.8,40.7,3,3,3,0,0.22,0,1,morning_commute,zone_37.77_-122.57,zone_37.82_-122.54,0.9982236368026237,5.497852914349877
trip_017491,347fba65410a722c,13,37.2,23.87,22.5,38.3,3,5,1,0,0.73,0,1,morning_commute,zone_37.65_-122.52,zone_37.61_-122.61,0.8969719241304631,12.862515488971171
trip_017492,347fba65410a722c,14,43.7,17.31,25.2,35.9,9,5,2,0,0.65,0,1,morning_commute,zone_37.65_-122.59,zone_37.71_-122.58,0.9596244088436561,6.730147918321615
trip_017493,347fba65410a722c,15,30.3,10.3,31.2,60.0,2,1,4,0,0.428,1,0,early_morning,zone_37.82_-122.2,zone_37.78_-122.22,0.8324834534022826,10.877062784421774
trip_017494,347fba65410a722c,16,38.2,18.92,24.8,36.3,4,5,2,0,0.78,1,0,night,zone_37.55_-122.22,zone_37.47_-122.28,0.9815353471456959,10.231749182172031
trip_017495,347fba65410a722c,17,34.1,16.22,28.9,46.6,6,2,1,22,0.192,0,1,evening_commute,zone_37.52_-122.57,zone_37.47_-122.57,0.9301302253219095,35.643302413681134
trip_017496,347fba65410a722c,18,31.8,20.6,21.9,38.6,8,5,4,0,0.401,0,1,evening_commute,zone_37.71_-122.26,zone_37.72_-122.19,0.9202679064439344,15.922251341295619
trip_004066,3492c0afdb2f8ef8,1,20.7,15.23,17.3,32.1,0,0,0,0,0.029,0,1,evening_commute,zone_37.81_-122.41,zone_37.91_-122.39,0.9912323558273268,13.205083915197331
trip_004067,3492c0afdb2f8ef8,2,18.2,2.59,29.8,36.2,1,0,0,0,0.004,1,0,early_morning,zone_37.73_-122.34,zone_37.8_-122.31,0.9308308936830384,11.480101828257695
trip_004068,3492c0afdb2f8ef8,3,70.7,14.76,24.9,31.1,1,0,0,0,0.033,0,1,morning_commute,zone_37.71_-122.5,zone_37.61_-122.57,0.8301947633240379,13.249022357561108
trip_004069,3492c0afdb2f8ef8,4,23.4,11.77,30.0,58.9,1,0,0,0,0.003,0,0,midday,zone_37.58_-122.36,zone_37.63_-122.27,0.8418023943281921,17.07355053292132
trip_004070,3492c0afdb2f8ef8,5,11.2,2.92,37.9,45.3,0,0,1,0,0.03,0,0,midday,zone_37.59_-122.33,zone_37.59_-122.36,0.6906854821057611,14.848932421816182
trip_004071,3492c0afdb2f8ef8,6,26.2,21.13,20.4,32.2,1,1,0,0,0.034,0,0,midday,zone_37.85_-122.54,zone_37.84_-122.61,0.931464811856901,19.95765605064848
trip_004072,3492c0afdb2f8ef8,7,34.5,15.72,28.3,29.8,1,0,0,0,0.014,0,1,evening_commute,zone_37.76_-122.34,zone_37.73_-122.42,0.982604350209877,8.159248056340964
trip_004073,3492c0afdb2f8ef8,8,22.8,7.68,31.5,33.4,1,0,1,0,0.017,0,1,evening_commute,zone_37.71_-122.28,zone_37.65_-122.23,0.9258605740282593,8.854156608277524
trip_004074,3492c0afdb2f8ef8,9,15.5,5.59,14.2,27.8,1,0,0,0,0.013,0,0,midday,zone_37.6_-122.57,zone_37.54_-122.54,0.9242186373768214,9.99042077926898
trip_004075,3492c0afdb2f8ef8,10,49.3,16.62,26.1,27.2,0,0,1,0,0.026,0,1,morning_commute,zone_37.56_-122.38,zone_37.61_-122.36,0.8356284496021955,24.078789501858108
trip_000838,34b1d8e2aaddd489,1,8.6,4.24,33.5,38.0,0,1,0,0,0.067,0,0,midday,zone_37.88_-122.46,zone_37.84_-122.42,0.9871876185101638,9.744121346496602
trip_000839,34b1d8e2aaddd489,2,56.3,29.91,42.2,43.7,1,6,1,0,0.103,1,0,early_morning,zone_37.53_-122.26,zone_37.6_-122.3,0.8373385998741948,11.081210900982542
trip_000840,34b1d8e2aaddd489,3,45.2,24.7,43.0,63.2,2,2,3,0,0.033,0,1,morning_commute,zone_37.54_-122.49,zone_37.51_-122.42,0.856450983492982,7.9680392935875055
trip_000841,34b1d8e2aaddd489,4,65.2,37.31,30.4,50.7,6,3,0,0,0.194,1,0,night,zone_37.66_-122.36,zone_37.69_-122.34,0.9213385404839664,9.364400948209953
trip_000842,34b1d8e2aaddd489,5,34.5,23.37,46.5,58.3,0,1,1,0,0.035,0,0,midday,zone_37.72_-122.51,zone_37.76_-122.46,0.9257629148183782,6.451409422518239
trip_000843,34b1d8e2aaddd489,6,44.1,26.66,38.4,46.6,1,1,1,0,0.072,0,1,morning_commute,zone_37.61_-122.49,zone_37.67_-122.4,0.7543907647361764,19.17559931132675
trip_000844,34b1d8e2aaddd489,7,32.2,29.13,35.8,65.6,5,1,1,0,0.09,0,0,midday,zone_37.7_-122.51,zone_37.61_-122.47,0.8168252626336556,32.866337060851976
trip_008870,34c8d90b77cbfed9,1,22.2,9.04,40.7,43.0,4,0,0,0,0.059,0,1,morning_commute,zone_37.62_-122.25,zone_37.62_-122.18,0.977299250486836,23.78720478582959
trip_008871,34c8d90b77cbfed9,2,27.8,15.17,34.9,40.1,1,3,4,0,0.116,0,1,evening_commute,zone_37.71_-122.31,zone_37.68_-122.33,0.9620698727919946,13.353799710741427
trip_008872,34c8d90b77cbfed9,3,30.8,14.48,34.2,47.4,0,0,0,30,0.045,0,1,morning_commute,zone_37.58_-122.57,zone_37.63_-122.66,0.9164117709093389,10.98746015631071
trip_008873,34c8d90b77cbfed9,4,29.4,22.34,43.5,51.6,0,0,0,0,0.039,0,1,evening_commute,zone_37.56_-122.25,zone_37.55_-122.34,0.9888980993902184,17.112299065429422
trip_008874,34c8d90b77cbfed9,5,43.7,17.03,41.4,60.9,2,2,1,60,0.063,0,1,evening_commute,zone_37.5_-122.37,zone_37.43_-122.46,0.8529173913942117,24.860085791771766
trip_008875,34c8d90b77cbfed9,6,23.3,7.22,33.9,41.2,1,0,0,0,0.162,0,1,evening_commute,zone_37.79_-122.48,zone_37.83_-122.44,0.9174561544622819,13.254093368601517
trip_008876,34c8d90b77cbfed9,7,18.3,10.79,36.1,51.9,1,2,0,0,0.093,0,1,evening_commute,zone_37.87_-122.59,zone_37.93_-122.57,0.9594397674613692,45.26672376288224
trip_008877,34c8d90b77cbfed9,8,24.7,13.21,36.0,56.3,0,0,0,0,0.055,0,1,morning_commute,zone_37.61_-122.26,zone_37.68_-122.23,0.9605819743255072,10.86327695277992
trip_008878,34c8d90b77cbfed9,9,15.5,9.03,34.3,51.5,1,0,3,0,0.034,0,1,evening_commute,zone_37.71_-122.57,zone_37.77_-122.53,0.9816499550228127,6.376353827202329
trip_008879,34c8d90b77cbfed9,10,48.6,37.62,39.5,43.7,3,2,3,0,0.019,0,0,midday,zone_37.61_-122.55,zone_37.56_-122.64,0.9925741292723125,20.787625632107535
trip_008880,34c8d90b77cbfed9,11,50.8,28.12,39.3,48.1,3,3,0,0,0.203,1,0,early_morning,zone_37.89_-122.36,zone_37.83_-122.33,0.9185877687160323,12.689550575737634
trip_008881,34c8d90b77cbfed9,12,40.0,22.3,27.5,32.3,3,1,4,0,0.058,1,0,night,zone_37.69_-122.57,zone_37.65_-122.49,0.9788324356478413,19.760726407062695
trip_009421,34ed077685dafdbb,1,37.5,24.47,33.2,39.7,3,1,1,0,0.146,0,0,midday,zone_37.56_-122.56,zone_37.56_-122.59,0.9811127484593795,6.249757220237429
trip_009422,34ed077685dafdbb,2,22.9,10.8,36.2,44.6,2,2,0,0,0.034,0,1,morning_commute,zone_37.6_-122.35,zone_37.51_-122.42,0.8633088992613507,7.465850370820401
trip_009423,34ed077685dafdbb,3,20.0,14.97,31.7,51.0,0,0,0,36,0.08,0,1,evening_commute,zone_37.5_-122.28,zone_37.49_-122.23,0.648977058300305,24.96983844824932
trip_009424,34ed077685dafdbb,4,22.8,9.77,39.5,53.9,3,0,1,0,0.012,0,1,morning_commute,zone_37.89_-122.37,zone_37.85_-122.3,0.9046355970799868,49.75003743924357
trip_009425,34ed077685dafdbb,5,24.2,20.1,41.4,56.7,3,0,0,0,0.114,1,0,early_morning,zone_37.85_-122.31,zone_37.78_-122.27,0.6921503140518153,14.4022258599895
trip_009426,34ed077685dafdbb,6,30.1,14.64,38.7,47.7,0,1,0,0,0.142,0,1,evening_commute,zone_37.5_-122.56,zone_37.5_-122.46,0.8066618342632915,9.587558848356844
trip_009427,34ed077685dafdbb,7,16.7,14.77,38.3,42.9,0,0,2,0,0.145,0,1,morning_commute,zone_37.69_-122.46,zone_37.61_-122.54,0.9686895481539634,21.73274197026158
trip_009428,34ed077685dafdbb,8,47.1,43.43,37.8,65.0,2,5,2,0,0.071,0,1,morning_commute,zone_37.59_-122.6,zone_37.6_-122.61,0.7877015582549984,16.5149426419916
trip_009429,34ed077685dafdbb,9,7.9,6.83,37.4,45.2,0,0,0,0,0.139,0,1,morning_commute,zone_37.65_-122.43,zone_37.63_-122.38,0.9803270885465655,10.153476297653453
trip_009430,34ed077685dafdbb,10,7.0,1.71,45.6,50.8,1,0,0,4,0.057,0,1,evening_commute,zone_37.81_-122.55,zone_37.78_-122.62,0.8742686032639262,14.458943131803485
trip_009431,34ed077685dafdbb,11,23.2,8.34,38.1,48.5,1,1,0,0,0.011,1,0,night,zone_37.89_-122.58,zone_37.89_-122.56,0.9496199983069662,9.460344065293278
trip_009432,34ed077685dafdbb,12,27.2,8.56,38.8,43.4,1,0,0,0,0.041,0,1,morning_commute,zone_37.75_-122.33,zone_37.83_-122.38,0.9605730777731013,9.362733346623838
trip_011694,351c3f8449539b39,1,37.5,20.77,27.4,49.3,1,0,3,0,0.012,0,1,morning_commute,zone_37.66_-122.24,zone_37.73_-122.18,0.8141494293385846,5.649978294046965
trip_011695,351c3f8449539b39,2,11.4,3.61,26.6,28.3,0,0,2,0,0.033,0,1,evening_commute,zone_37.83_-122.44,zone_37.81_-122.48,0.9605976562435071,7.26964164923926
trip_011696,351c3f8449539b39,3,32.4,7.23,15.4,21.3,3,1,1,0,0.135,0,0,midday,zone_37.59_-122.59,zone_37.58_-122.68,0.959051812150555,12.902222689255826
trip_011697,351c3f8449539b39,4,41.0,14.14,22.6,31.3,2,1,2,0,0.029,0,0,midday,zone_37.7_-122.48,zone_37.65_-122.43,0.9512382647416283,18.856386401453992
trip_011698,351c3f8449539b39,5,37.9,17.6,23.8,28.6,2,2,2,0,0.1,0,1,evening_commute,zone_37.69_-122.52,zone_37.66_-122.49,0.8440817487442511,10.756966845127538
trip_011699,351c3f8449539b39,6,25.8,15.42,20.9,33.1,1,1,0,0,0.088,0,1,morning_commute,zone_37.52_-122.25,zone_37.52_-122.22,0.8039199463164065,8.84247802163272
trip_011700,351c3f8449539b39,7,26.6,15.57,18.8,22.8,2,0,0,56,0.101,0,0,midday,zone_37.51_-122.36,zone_37.47_-122.29,0.9916839397297241,41.85641791057501
