driver_id,total_trips,duration_minutes_mean,duration_minutes_std,total_driving_time_minutes,distance_miles_mean,distance_miles_std,total_distance_miles,average_speed_mph_mean,average_speed_mph_std,max_speed_mph_mean,max_speed_mph_max,harsh_braking_events_mean,harsh_braking_events_sum,harsh_acceleration_events_mean,harsh_acceleration_events_sum,sharp_cornering_events_mean,sharp_cornering_events_sum,total_harsh_events_mean,total_harsh_events_sum,harsh_events_per_mile_mean,harsh_events_per_minute_mean,phone_usage_seconds_mean,phone_usage_seconds_sum,phone_usage_percent_mean,phone_usage_flag_mean,excessive_phone_use_mean,speeding_percent_mean,speed_variance_mean,speed_ratio_mean,high_speed_flag_mean,excessive_speed_flag_mean,night_driving_mean,rush_hour_mean,high_risk_time_mean,long_trip_flag_mean,short_trip_flag_mean,extended_duration_flag_mean,trip_efficiency_mean,data_quality_score_mean,gps_accuracy_avg_mean,low_quality_data_mean,poor_gps_accuracy_mean,avg_trips_per_day,avg_miles_per_trip,avg_duration_per_trip,harsh_driving_intensity,speed_risk_score,distraction_risk_score,timing_risk_score,composite_risk_score,risk_category,high_mileage_driver,frequent_driver,consistent_driver
45f6a0dade0ab328,15,33.2667,12.83,499.0,15.4807,9.0542,232.21,31.9733,7.3209,42.1933,64.4,1.0667,16,1.0,15,0.4,6,2.4667,37,0.1735,0.07,0.0,0,0.0,0.0,0.0,0.0198,10.22,1.3365,0.0,0.0,0.1333,0.6,0.7333,0.0,0.1333,0.0,0.4867,0.8781,16.8802,0.2667,0.8667,0.5,15.480666666666668,33.266666666666666,2.4667,0.007920000000000002,0.0,7.9995,26.269276,High,0,0,1
462ca3a8dfbab425,19,31.0632,17.2429,590.2,17.7026,11.8275,336.35,33.9105,4.5451,40.9,54.9,2.1053,40,1.4737,28,1.0526,20,4.6316,88,0.2857,0.1595,3.7368,71,0.2209,0.0526,0.0,0.0831,6.9895,1.2084,0.0,0.0,0.1579,0.6316,0.7895,0.0,0.0526,0.0,0.5643,0.9074,17.5432,0.1053,0.7368,0.6333333333333333,17.70263157894737,31.063157894736843,4.631600000000001,0.03324,0.4418,8.6845,48.283772,High,0,0,1
4630631f0300ee7c,14,30.9286,15.1489,433.0,27.8071,18.1487,389.3,49.7857,4.432,61.9643,85.2,5.0714,71,3.5,49,2.9286,41,11.5,161,0.4668,0.3953,8.5714,120,0.6618,0.2857,0.0,0.4484,12.1786,1.2481,0.0714,0.0,0.0714,0.7857,0.8571,0.1429,0.0,0.0,0.8692,0.881,18.2103,0.1429,0.7857,0.4666666666666667,27.807142857142857,30.928571428571427,11.5,2.3213600000000003,1.3236,8.927999999999999,118.143808,Very High,0,0,1
465282d0d436d310,11,27.6,14.7151,303.6,21.4936,10.9181,236.43,43.3818,4.4995,57.1545,82.8,5.0909,56,3.3636,37,2.3636,26,10.8182,119,0.497,0.3802,12.2727,135,0.9288,0.3636,0.0,0.2225,13.7727,1.3175,0.0909,0.0,0.0909,0.7273,0.8182,0.0,0.0,0.0,0.7843,0.9054,12.3771,0.1818,0.7273,0.36666666666666664,21.493636363636366,27.6,10.8181,2.816,1.8576,8.6365,111.6819,Very High,0,0,1
46de9854e230ed9b,10,29.64,13.8551,296.4,13.203,7.3964,132.03,28.93,4.2277,38.23,56.8,1.7,17,1.2,12,0.7,7,3.6,36,0.3267,0.1417,3.2,32,0.1784,0.1,0.0,0.0827,9.3,1.307,0.0,0.0,0.1,0.6,0.7,0.0,0.2,0.0,0.4578,0.9149,13.5762,0.1,0.4,0.3333333333333333,13.203,29.639999999999997,3.5999999999999996,0.03308,0.3568,7.5,37.688324,High,0,0,1
47a6952c89f1bdd6,8,28.6625,17.2552,229.3,16.5062,11.3612,132.05,29.075,3.6394,42.6625,57.2,1.0,8,0.25,2,0.25,2,1.5,12,0.0983,0.0568,5.625,45,0.5208,0.125,0.0,0.0173,13.5875,1.4729,0.0,0.0,0.125,0.5,0.625,0.0,0.0,0.0,0.5671,0.8202,19.2377,0.5,0.875,0.26666666666666666,16.50625,28.6625,1.5,0.00692,1.0416,6.875,16.897876,Medium,0,0,1
47d525ad8999d399,19,27.1632,15.9317,516.1,16.4905,11.0058,313.32,34.8053,3.8882,43.2579,57.5,1.5789,30,1.0,19,0.5789,11,3.1579,60,0.1846,0.1058,3.8947,74,0.415,0.1579,0.0,0.1097,8.4526,1.2526,0.0,0.0,0.2105,0.7895,1.0,0.0,0.2105,0.0,0.5759,0.8634,16.5514,0.3158,0.8421,0.6333333333333333,16.490526315789474,27.163157894736845,3.1578,0.04388,0.83,11.052499999999998,34.216663999999994,High,0,0,1
4806cb1ec8c8de65,15,32.8267,18.0066,492.4,19.1033,15.1607,286.55,34.2667,5.805,43.8533,52.3,1.1333,17,0.9333,14,0.5333,8,2.6,39,0.1754,0.0726,0.0,0,0.0,0.0,0.0,0.0159,9.5867,1.3011,0.0,0.0,0.2667,0.5333,0.8,0.0667,0.0667,0.0,0.5677,0.9233,16.076,0.0667,0.8667,0.5,19.103333333333335,32.82666666666667,2.5999000000000003,0.006360000000000001,0.0,9.3335,27.867608000000004,High,0,0,1
4897dc9a9b10efe0,16,27.6,21.4552,441.6,7.73,5.2172,123.68,21.0062,5.0992,34.6062,65.0,0.5,8,0.5,8,0.1875,3,1.1875,19,2.5821,0.0475,0.4375,7,0.0236,0.0625,0.0,0.0186,13.6,1.6922,0.0,0.0,0.25,0.5,0.75,0.0,0.3125,0.0,0.2922,0.9147,15.4228,0.125,0.75,0.5333333333333333,7.73,27.6,1.1875,0.0074399999999999996,0.0472,8.75,13.650832,Medium,0,0,1
48c0347d55a889c5,10,23.04,17.9114,230.4,13.313,8.7684,133.13,36.48,4.6516,48.33,63.5,0.4,4,0.4,4,0.2,2,1.0,10,0.0612,0.0401,0.0,0,0.0,0.0,0.0,0.0214,11.85,1.3345,0.0,0.0,0.4,0.3,0.7,0.0,0.1,0.0,0.6503,0.8832,12.304,0.3,0.7,0.3333333333333333,13.312999999999999,23.04,1.0,0.00856,0.0,9.0,11.802568,Medium,0,0,1
48cf795f0005034c,12,29.4167,14.9813,353.0,21.2808,12.0665,255.37,44.6,4.3115,58.15,69.1,4.75,57,3.6667,44,2.0,24,10.4167,125,0.6396,0.3948,10.9167,131,0.8767,0.25,0.0,0.2895,13.55,1.3081,0.0,0.0,0.25,0.5833,0.8333,0.0,0.0833,0.0,0.7017,0.851,14.5596,0.25,0.5833,0.4,21.280833333333334,29.416666666666668,10.4167,0.1158,1.7534,9.583,106.99504,Very High,0,0,1
48eaedd0828d1ffa,19,28.4211,15.9662,540.0,18.0311,10.5914,342.59,40.3895,5.3875,48.4105,60.5,4.3684,83,4.0526,77,2.7368,52,11.1579,212,0.6443,0.3935,7.4737,142,0.5229,0.2105,0.0,0.3457,8.0211,1.2096,0.0,0.0,0.2632,0.4211,0.6842,0.0,0.0,0.0,0.637,0.8845,16.1466,0.1579,0.7895,0.6333333333333333,18.031052631578945,28.42105263157895,11.1578,0.13828000000000001,1.0458,8.158999999999999,113.774184,Very High,0,0,1
49207e51c8868c66,18,35.8,23.6616,644.4,14.9106,16.4154,268.39,27.4778,5.9051,36.3444,64.6,0.8333,15,0.2222,4,0.5556,10,1.6111,29,0.1495,0.0444,5.0,90,0.7071,0.1111,0.0556,0.0195,8.8667,1.3256,0.0,0.0,0.2222,0.6111,0.8333,0.0556,0.2222,0.0,0.4209,0.8414,14.1182,0.2222,0.7222,0.6,14.910555555555554,35.8,1.6111,0.0078000000000000005,2.5262,9.443999999999999,19.265240000000002,Medium,0,0,1
4970c19820475494,13,29.6462,24.8897,385.4,18.9531,21.1344,246.39,33.6231,3.8594,43.5846,57.4,1.6154,21,0.9231,12,0.6923,9,3.2308,42,0.1936,0.1122,6.6154,86,0.6528,0.2308,0.0,0.0614,9.9615,1.2902,0.0,0.0,0.2308,0.6154,0.8462,0.0769,0.2308,0.0,0.5975,0.8809,14.6731,0.1538,0.7692,0.43333333333333335,18.95307692307692,29.646153846153844,3.2308,0.024560000000000002,1.3056,9.616,34.891368,High,0,0,1
49d204d19cf85e60,16,31.5438,22.2297,504.7,20.3731,15.3418,325.97,35.9562,5.4866,44.5938,51.9,2.0625,33,1.125,18,0.8125,13,4.0,64,0.2209,0.1326,0.0,0,0.0,0.0,0.0,0.0668,8.6375,1.2634,0.0,0.0,0.1875,0.625,0.8125,0.0625,0.0,0.0,0.637,0.9071,12.8941,0.0625,0.6875,0.5333333333333333,20.373125,31.54375,4.0,0.02672,0.0,9.0625,41.820516,High,0,0,1
49e234e596966324,15,30.96,16.223,464.4,18.842,11.2737,282.63,38.9067,5.5699,47.1133,61.4,1.3333,20,1.4667,22,1.0,15,3.8,57,0.2369,0.1262,1.6,24,0.047,0.0667,0.0,0.0949,8.2067,1.2163,0.0,0.0,0.1333,0.6,0.7333,0.0,0.0,0.0,0.6193,0.8761,16.9521,0.2,0.7333,0.5,18.842,30.959999999999997,3.8,0.03796,0.094,7.9995,39.65828799999999,High,0,0,1
4a0ee496954041d3,19,32.6947,21.4103,621.2,20.4505,14.942,388.56,37.1526,5.3246,47.4579,66.8,1.8421,35,1.4737,28,1.0,19,4.3158,82,0.2415,0.1451,6.7368,128,0.701,0.1579,0.0,0.108,10.3053,1.2829,0.0,0.0,0.2105,0.5263,0.7368,0.0526,0.0526,0.0,0.6398,0.9172,15.7634,0.0526,0.7368,0.6333333333333333,20.450526315789475,32.694736842105264,4.3158,0.0432,1.402,8.4205,45.55606,High,0,0,1
4a0fad99ca6e9c1f,14,25.6429,14.4301,359.0,22.4786,13.6699,314.7,47.7786,5.674,56.4143,86.5,3.2857,46,4.0714,57,2.4286,34,9.7857,137,0.4348,0.3665,3.6429,51,0.2444,0.2143,0.0,0.3841,8.6357,1.1863,0.0714,0.0,0.0714,0.5714,0.6429,0.0714,0.0,0.0,0.8748,0.9156,11.5893,0.1429,0.5714,0.4666666666666667,22.478571428571428,25.642857142857142,9.785699999999999,2.2956400000000006,0.4888,6.785,100.14709199999999,Very High,0,0,1
4b6da72b3f2934a4,16,26.9,14.3674,430.4,21.4338,11.5348,342.94,45.1812,4.041,54.15,64.3,3.8125,61,3.4375,55,2.5,40,9.75,156,0.4708,0.379,9.5625,153,0.6392,0.375,0.0,0.4158,8.9688,1.2026,0.0,0.0,0.0625,0.6875,0.75,0.0,0.0,0.0,0.8093,0.9218,11.2673,0.125,0.5,0.5333333333333333,21.43375,26.9,9.75,0.16632000000000002,1.2784,7.8125,99.751596,Very High,0,0,1
4bc884aa8067725e,13,26.8846,24.6802,349.5,15.9923,17.0679,207.9,37.2538,5.8594,48.8154,61.6,1.1538,15,1.2308,16,1.1538,15,3.5385,46,0.227,0.119,0.3846,5,0.0106,0.0769,0.0,0.0844,11.5615,1.3283,0.0,0.0,0.2308,0.4615,0.6923,0.0769,0.1538,0.0,0.5995,0.8795,17.8599,0.1538,0.7692,0.43333333333333335,15.992307692307692,26.884615384615383,3.5383999999999998,0.033760000000000005,0.0212,8.077,37.020128,High,0,0,1
4c2233107c39b56d,17,25.4412,11.6612,432.5,12.8459,6.7924,218.38,33.6706,4.9473,43.7588,59.4,1.3529,23,1.2941,22,0.5294,9,3.1765,54,0.3222,0.1168,0.0,0,0.0,0.0,0.0,0.0712,10.0882,1.3088,0.0,0.0,0.1765,0.6471,0.8235,0.0,0.1176,0.0,0.5246,0.8881,14.8695,0.1176,0.7059,0.5666666666666667,12.845882352941176,25.441176470588236,3.1764,0.028480000000000002,0.0,9.118500000000001,33.596244000000006,High,0,0,1
4c4ae64167500318,12,32.2583,19.5355,387.1,21.5475,14.2382,258.57,41.1083,5.8198,48.3,68.8,0.75,9,0.5833,7,0.5,6,1.8333,22,0.1086,0.0652,0.0,0,0.0,0.0,0.0,0.0249,7.1917,1.1781,0.0,0.0,0.3333,0.5833,0.9167,0.0,0.0833,0.0,0.6586,0.9337,16.4007,0.0833,0.6667,0.4,21.5475,32.25833333333333,1.8333,0.00996,0.0,10.8325,20.502487999999996,Medium,0,0,1
4c76aed02c3b82c1,13,27.7231,16.0108,360.4,11.0708,9.06,143.92,24.8846,5.6509,36.1231,50.5,0.2308,3,0.5385,7,0.3077,4,1.0769,14,0.1255,0.0333,0.0,0,0.0,0.0,0.0,0.0212,11.2385,1.4804,0.0,0.0,0.1538,0.3846,0.5385,0.0,0.3846,0.0,0.3691,0.9446,16.8703,0.0,0.7692,0.43333333333333335,11.07076923076923,27.72307692307692,1.077,0.00848,0.0,6.1530000000000005,12.003144,Medium,0,0,1
4c94fc435037fdc0,15,30.56,16.0032,458.4,14.6227,8.6159,219.34,27.8933,4.5148,38.24,67.4,0.2667,4,0.4667,7,0.4667,7,1.2,18,0.0727,0.0333,7.1333,107,0.2147,0.1333,0.0,0.0236,10.3467,1.362,0.0,0.0,0.2,0.6667,0.8667,0.0,0.0667,0.0,0.4868,0.9154,16.6392,0.0667,0.8667,0.5,14.622666666666667,30.56,1.2001,0.00944,0.4294,9.667,14.151932,Medium,0,0,1
4cce7aad853ff9be,18,36.9556,21.1688,665.2,25.2956,14.4856,455.32,38.4,3.8451,48.5889,55.1,5.2778,95,5.0,90,3.3333,60,13.6111,245,0.5887,0.3721,4.3333,78,0.2768,0.2222,0.0,0.3913,10.1889,1.2747,0.0,0.0,0.2778,0.3889,0.6667,0.0,0.0556,0.0,0.6799,0.8959,15.4174,0.1667,0.8889,0.6,25.295555555555556,36.955555555555556,13.611099999999999,0.15652,0.5536,8.056000000000001,138.045956,Very High,0,0,1
4d04cd5505e01292,10,33.35,16.8662,333.5,24.03,11.9657,240.3,42.66,6.7497,52.98,58.9,5.4,54,3.6,36,3.8,38,12.8,128,0.5657,0.3863,1.1,11,0.0439,0.1,0.0,0.3714,10.32,1.2563,0.0,0.0,0.1,0.8,0.9,0.0,0.0,0.0,0.7235,0.8243,14.3336,0.3,0.9,0.3333333333333333,24.03,33.35,12.8,0.14856,0.0878,9.5,129.988468,Very High,0,0,1
4dd5d4e51c37e945,15,29.2533,18.371,438.8,14.3113,10.7506,214.67,26.8333,6.5523,35.5,60.1,0.4,6,0.4,6,0.3333,5,1.1333,17,0.1239,0.0491,1.3333,20,0.1095,0.0667,0.0,0.0144,8.6667,1.3321,0.0,0.0,0.1333,0.7333,0.8667,0.0,0.3333,0.0,0.458,0.9306,15.6557,0.0,0.7333,0.5,14.311333333333332,29.253333333333334,1.1333,0.00576,0.219,9.3325,13.310728000000001,Medium,0,0,1
4de737987d39e707,17,30.5471,22.4297,519.3,23.7612,18.5422,403.94,42.9059,4.5708,54.2294,77.6,4.7059,80,3.8235,65,2.6471,45,11.1765,190,0.4775,0.3548,14.1765,241,0.7194,0.2353,0.0,0.3021,11.3235,1.2601,0.0,0.0,0.0,0.8235,0.8235,0.1765,0.0,0.0,0.7567,0.8835,15.6647,0.1176,0.7647,0.5666666666666667,23.761176470588236,30.547058823529408,11.176499999999999,0.12084,1.4388,8.235,114.16765199999999,Very High,0,0,1
4e0a2a8727d0b476,20,33.29,23.4783,665.8,21.248,18.556,424.96,35.95,6.1331,47.9,67.7,1.7,34,1.35,27,1.1,22,4.15,83,0.2083,0.1199,6.15,123,0.4123,0.15,0.0,0.0924,11.95,1.3482,0.0,0.0,0.2,0.7,0.9,0.05,0.0,0.0,0.6045,0.9028,17.3563,0.1,0.9,0.6666666666666666,21.247999999999998,33.29,4.15,0.03696,0.8246,10.0,43.923388,High,0,0,1
4e1685ffaa9bf390,4,23.05,17.5116,92.2,14.9525,10.608,59.81,38.3,4.8173,47.275,58.0,1.0,4,0.5,2,0.5,2,2.0,8,0.1539,0.0965,1.0,4,0.211,0.25,0.0,0.0838,8.975,1.23,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.6667,0.9508,13.1081,0.0,1.0,0.13333333333333333,14.9525,23.05,2.0,0.03352,0.422,12.5,22.721055999999997,Medium,0,0,1
4e9333db2a193e55,17,25.8529,17.4615,439.5,11.1206,7.336,189.05,25.2235,4.3711,33.7294,43.7,0.5882,10,0.2941,5,0.1765,3,1.0588,18,0.1337,0.0455,0.0,0,0.0,0.0,0.0,0.0206,8.5059,1.3493,0.0,0.0,0.1176,0.7647,0.8824,0.0,0.2353,0.0,0.4433,0.8997,16.6222,0.0588,0.8235,0.5666666666666667,11.120588235294118,25.852941176470587,1.0587999999999997,0.00824,0.0,9.411,12.472671999999996,Medium,0,0,1
4ed26237893a28a9,9,22.8889,13.0314,206.0,19.8056,13.9844,178.25,42.5667,4.5552,54.5444,67.4,4.0,36,3.0,27,3.2222,29,10.2222,92,0.5849,0.4663,7.2222,65,0.3987,0.2222,0.0,0.2003,11.9778,1.29,0.0,0.0,0.4444,0.4444,0.8889,0.0,0.0,0.0,0.8223,0.8987,14.8687,0.3333,0.8889,0.3,19.805555555555557,22.88888888888889,10.2222,0.08012000000000001,0.7974,11.11,104.866736,Very High,0,0,1
4ee51c98fae6ea40,21,29.0619,14.1247,610.3,9.9162,7.985,208.24,15.8476,3.8433,25.6476,39.5,1.1429,24,1.9524,41,1.0952,23,4.1905,88,-0.1518,0.1315,2.2381,47,0.129,0.0952,0.0,0.0975,9.8,1.6774,0.0,0.0,0.1429,0.5238,0.6667,0.0,0.3333,0.0,0.3254,0.9151,12.6254,0.1429,0.6667,0.7,9.916190476190476,29.06190476190476,4.1905,0.03900000000000001,0.258,7.381500000000001,43.522,High,0,0,1
4ef47affcc3e3a44,15,24.7467,13.0902,371.2,15.734,7.8856,236.01,38.28,5.4506,45.1933,55.0,3.0,45,3.6667,55,2.5333,38,9.2,138,0.6702,0.4196,8.5333,128,0.5462,0.2,0.0,0.3557,6.9133,1.1863,0.0,0.0,0.2667,0.3333,0.6,0.0,0.1333,0.0,0.6739,0.9053,15.7427,0.0667,0.8,0.5,15.734,24.746666666666666,9.200000000000001,0.14228000000000002,1.0924,7.333499999999999,94.05558400000001,Very High,0,0,1
4f8553e859ea1822,17,26.1059,18.6973,443.8,13.4724,9.5164,229.03,31.0765,5.2802,40.2353,55.6,1.5294,26,1.3529,23,0.4706,8,3.3529,57,0.2962,0.1526,0.0,0,0.0,0.0,0.0,0.085,9.1588,1.309,0.0,0.0,0.0588,0.4706,0.5294,0.0,0.1765,0.0,0.5422,0.8951,14.6542,0.1765,0.7059,0.5666666666666667,13.47235294117647,26.105882352941176,3.3529,0.034,0.0,5.588,34.6568,High,0,0,1
4f869f84ec720197,13,34.9308,11.7535,454.1,16.7515,7.6032,217.77,25.2308,5.5111,39.3538,55.9,1.0,13,0.6154,8,0.4615,6,2.0769,27,0.1603,0.0636,0.0,0,0.0,0.0,0.0,0.0202,14.1231,1.5854,0.0,0.0,0.3846,0.6154,1.0,0.0,0.1538,0.0,0.4742,0.9149,11.9829,0.0,0.6154,0.43333333333333335,16.751538461538463,34.93076923076923,2.0769,0.00808,0.0,11.923,23.156024000000002,Medium,0,0,1
4fad207622233958,26,33.9808,20.2289,883.5,16.2942,11.9871,423.65,25.0846,5.0261,32.5,41.8,1.0769,28,1.0385,27,0.9615,25,3.0769,80,0.1961,0.0907,1.8462,48,0.1059,0.1154,0.0,0.0744,7.4154,1.3144,0.0,0.0,0.4231,0.4231,0.8462,0.0385,0.0769,0.0,0.4742,0.8908,14.5003,0.1923,0.8846,0.8666666666666667,16.29423076923077,33.98076923076923,3.0769,0.029759999999999998,0.2118,10.5775,32.999328,High,0,0,1
4ff256fa55a2add0,18,33.5222,13.4372,603.4,20.3422,8.3235,366.16,38.3722,5.9197,48.7389,70.6,3.7778,68,3.5,63,2.5,45,9.7778,176,0.5067,0.2811,9.1667,165,0.5166,0.3333,0.0,0.4005,10.3667,1.2902,0.0,0.0,0.1667,0.7222,0.8889,0.0,0.0,0.0,0.6312,0.898,17.0449,0.0556,0.8333,0.6,20.342222222222222,33.52222222222222,9.7778,0.1602,1.0332,9.7225,100.28716,Very High,0,0,1
4ff6ff2fae99b010,15,35.7,22.6884,535.5,23.714,15.5959,355.71,41.28,4.7246,50.86,74.3,1.8667,28,1.5333,23,0.8,12,4.2,63,0.168,0.1054,0.0,0,0.0,0.0,0.0,0.0862,9.58,1.2343,0.0,0.0,0.2667,0.2,0.4667,0.0667,0.0667,0.0,0.6728,0.8907,17.1634,0.0667,0.8667,0.5,23.714,35.7,4.2,0.034480000000000004,0.0,6.0005,43.210444,High,0,0,1
5038f8d561a255c1,15,27.2267,14.0414,408.4,15.4747,9.5608,232.12,31.7,5.5149,41.32,53.0,1.8,27,1.2667,19,0.6667,10,3.7333,56,0.3321,0.1317,9.4,141,0.8392,0.2,0.0,0.0805,9.62,1.318,0.0,0.0,0.1333,0.8,0.9333,0.0,0.2,0.0,0.5876,0.8981,12.9176,0.0667,0.5333,0.5,15.474666666666668,27.226666666666667,3.7334,0.0322,1.6784,9.9995,40.182759999999995,High,0,0,1
503adefcdba72ee6,5,38.98,15.2154,194.9,17.468,7.4526,87.34,34.92,2.0717,51.08,97.2,1.0,5,1.4,7,1.0,5,3.4,17,0.1928,0.0793,8.6,43,0.3111,0.4,0.0,0.063,16.16,1.4379,0.2,0.0,0.2,0.6,0.8,0.0,0.0,0.0,0.4561,0.8921,12.9672,0.0,0.4,0.16666666666666666,17.468,38.980000000000004,3.4,6.0252,0.6222,9.0,37.91866,High,0,0,1
50ae93e012b706b3,13,28.7308,9.2789,373.5,23.9269,9.9301,311.05,47.6231,4.2664,56.2538,68.8,4.0,52,3.0769,40,2.8462,37,9.9231,129,0.4374,0.3494,12.7692,166,0.8874,0.2308,0.0,0.3536,8.6308,1.1829,0.0,0.0,0.2308,0.6923,0.9231,0.0,0.0,0.0,0.8239,0.9245,18.2983,0.0769,0.7692,0.43333333333333335,23.926923076923078,28.73076923076923,9.9231,0.14144,1.7748,10.385,102.237832,Very High,0,0,1
50c36dd96b10c183,10,31.69,15.5965,316.9,26.192,13.556,261.92,42.89,4.3416,50.45,58.8,4.9,49,4.0,40,2.6,26,11.5,115,0.4423,0.3512,5.9,59,0.4385,0.3,0.0,0.2667,7.56,1.1775,0.0,0.0,0.1,0.7,0.8,0.0,0.0,0.0,0.8404,0.8997,15.2124,0.2,0.7,0.3333333333333333,26.192,31.689999999999998,11.5,0.10668,0.877,8.5,117.17050400000001,Very High,0,0,1
50c40323399509b2,13,33.2077,11.6475,431.7,19.1208,7.5545,248.57,35.4692,5.7337,44.6385,60.8,5.3077,69,4.8462,63,2.6154,34,12.7692,166,0.7052,0.3947,4.1538,54,0.3778,0.1538,0.0,0.3755,9.1692,1.2717,0.0,0.0,0.2308,0.6154,0.8462,0.0,0.0,0.0,0.5896,0.9008,14.2141,0.0769,0.8462,0.43333333333333335,19.12076923076923,33.207692307692305,12.769300000000001,0.1502,0.7556,9.616,130.03906000000003,Very High,0,0,1
50fc894b46f32358,13,45.0692,24.6574,585.9,23.8238,16.3092,309.71,36.3692,5.6386,50.7692,64.7,2.6923,35,2.2308,29,1.5385,20,6.4615,84,0.3001,0.139,5.2308,68,0.6674,0.1538,0.0,0.0798,14.4,1.4054,0.0,0.0,0.0769,0.9231,1.0,0.0,0.0769,0.0,0.4948,0.8547,13.7177,0.2308,0.6154,0.43333333333333335,23.82384615384615,45.06923076923077,6.4616,0.03192,1.3348,10.3845,67.36987599999999,Very High,0,0,1
5125d72e30397f89,8,30.625,11.2416,245.0,17.7662,8.8176,142.13,37.8875,4.2303,48.9375,63.9,4.25,34,2.125,17,2.75,22,9.125,73,0.5826,0.3093,11.125,89,0.9154,0.5,0.0,0.3512,11.05,1.2907,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5691,0.9124,10.3124,0.125,0.625,0.26666666666666666,17.76625,30.625,9.125,0.14048000000000002,1.8308,10.0,94.207544,Very High,0,0,1
5158f60677270aab,15,27.1533,17.9788,407.3,14.4853,9.6885,217.28,36.1867,4.5819,44.0867,65.8,1.7333,26,1.2667,19,0.7333,11,3.7333,56,0.3303,0.1604,1.5333,23,0.0716,0.0667,0.0,0.0693,7.9,1.2143,0.0,0.0,0.2667,0.6,0.8667,0.0,0.0667,0.0,0.5642,0.9294,14.4463,0.0667,0.7333,0.5,14.485333333333333,27.153333333333332,3.7333,0.02772,0.1432,10.000499999999999,39.413016,High,0,0,1
51740c68e90ffe4d,13,31.9462,16.5188,415.3,25.8946,12.8819,336.63,43.5385,3.3708,53.9077,67.2,1.2308,16,1.0769,14,0.7692,10,3.0769,40,0.1361,0.108,1.9231,25,0.1153,0.0769,0.0,0.067,10.3692,1.246,0.0,0.0,0.1538,0.6923,0.8462,0.0769,0.0,0.0,0.8506,0.912,14.2518,0.0769,0.6154,0.43333333333333335,25.894615384615385,31.946153846153848,3.0768999999999997,0.026800000000000004,0.2306,9.23,32.73834,High,0,0,1
5187bd23f926e419,20,25.42,15.8534,508.4,15.7,11.6807,314.0,37.44,4.3129,45.7,60.7,1.25,25,1.25,25,0.95,19,3.45,69,0.2234,0.1188,2.45,49,0.2276,0.1,0.0,0.0877,8.26,1.2216,0.0,0.0,0.15,0.7,0.85,0.0,0.15,0.0,0.6203,0.8823,13.2557,0.15,0.75,0.6666666666666666,15.7,25.419999999999998,3.45,0.03508,0.4552,9.25,36.588124,High,0,0,1
519970c378712b59,22,29.2364,17.2178,643.2,12.5827,9.2528,276.82,29.6727,5.8983,40.1455,54.3,1.2727,28,1.2273,27,1.0,22,3.5,77,0.1352,0.1101,1.0455,23,0.1013,0.0455,0.0,0.0844,10.4727,1.3954,0.0,0.0,0.0909,0.7273,0.8182,0.0,0.1818,0.0,0.4552,0.8767,17.0991,0.2273,0.8182,0.7333333333333333,12.582727272727272,29.236363636363638,3.5,0.033760000000000005,0.2026,8.6365,36.838728,High,0,0,1
522d91af48ce4569,6,32.7167,24.6759,196.3,19.2417,18.3601,115.45,35.3833,5.9091,47.0,61.9,1.6667,10,1.0,6,1.6667,10,4.3333,26,0.2344,0.1163,4.3333,26,0.2589,0.1667,0.0,0.0808,11.6167,1.3286,0.0,0.0,0.0,0.6667,0.6667,0.1667,0.1667,0.0,0.5413,0.8737,13.1535,0.3333,0.8333,0.2,19.241666666666667,32.71666666666667,4.3334,0.03232,0.5178,6.667,44.935995999999996,High,0,0,1
524ae5b636d680a8,16,28.9812,12.901,463.7,14.7294,8.5608,235.67,33.3188,6.2034,41.7625,82.4,4.75,76,3.5,56,2.5,40,10.75,172,0.8746,0.3774,2.75,44,0.1624,0.1875,0.0,0.401,8.4438,1.2526,0.0625,0.0,0.3125,0.625,0.9375,0.0,0.0625,0.0,0.5164,0.8997,15.6618,0.1875,0.9375,0.5333333333333333,14.729375,28.98125,10.75,2.0354,0.3248,10.9375,110.46052,Very High,0,0,1
5254ea440c06ae59,14,31.2929,20.184,438.1,13.3479,10.836,186.87,24.6143,5.2806,36.4143,48.9,1.2857,18,1.3571,19,1.3571,19,4.0,56,0.3708,0.1245,2.5714,36,0.2889,0.1429,0.0,0.0828,11.8,1.4986,0.0,0.0,0.3571,0.5,0.8571,0.0,0.2143,0.0,0.4104,0.8686,14.6273,0.2143,0.7143,0.4666666666666667,13.347857142857142,31.292857142857144,3.9999000000000002,0.033120000000000004,0.5778,10.3565,42.369136000000005,High,0,0,1
5290e53fffce4b75,12,29.8083,14.7168,357.7,15.3283,11.88,183.94,30.6667,5.9451,41.7917,58.8,0.3333,4,0.1667,2,0.0833,1,0.5833,7,0.0548,0.0241,0.0,0,0.0,0.0,0.0,0.0204,11.125,1.3727,0.0,0.0,0.3333,0.5833,0.9167,0.0,0.1667,0.0,0.505,0.8829,14.467,0.1667,0.5833,0.4,15.328333333333333,29.808333333333334,0.5833,0.00816,0.0,10.8325,8.001948,Low,0,0,1
